"","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","type","hour","wday","year","month"
"6235","1","0","1","2",12.3,15.15,70,8.9981,23,TRUE,"0","4","2012","1"
"6236","1","0","1","2",12.3,16.665,70,0,5,TRUE,"1","4","2012","1"
"6237","1","0","1","2",12.3,15.91,70,6.0032,7,TRUE,"2","4","2012","1"
"6238","1","0","1","2",12.3,16.665,61,0,1,TRUE,"3","4","2012","1"
"6239","1","0","1","3",12.3,15.91,70,6.0032,3,TRUE,"4","4","2012","1"
"6240","1","0","1","2",12.3,16.665,70,0,20,TRUE,"5","4","2012","1"
"6241","1","0","1","2",12.3,15.91,70,6.0032,87,TRUE,"6","4","2012","1"
"6242","1","0","1","2",12.3,15.15,70,8.9981,288,TRUE,"7","4","2012","1"
"6243","1","0","1","2",12.3,15.91,70,6.0032,498,TRUE,"8","4","2012","1"
"6244","1","0","1","2",12.3,15.15,70,11.0014,202,TRUE,"9","4","2012","1"
"6245","1","0","1","3",13.12,16.665,70,8.9981,44,TRUE,"10","4","2012","1"
"6246","1","0","1","3",13.12,16.665,70,7.0015,71,TRUE,"11","4","2012","1"
"6247","1","0","1","3",13.12,16.665,76,6.0032,45,TRUE,"12","4","2012","1"
"6248","1","0","1","3",13.94,15.91,71,16.9979,64,TRUE,"13","4","2012","1"
"6249","1","0","1","3",13.12,15.91,81,12.998,31,TRUE,"14","4","2012","1"
"6250","1","0","1","3",13.94,18.18,76,0,53,TRUE,"15","4","2012","1"
"6251","1","0","1","3",13.94,18.18,81,0,118,TRUE,"16","4","2012","1"
"6252","1","0","1","3",13.94,18.18,87,0,289,TRUE,"17","4","2012","1"
"6253","1","0","1","3",13.94,16.665,87,8.9981,353,TRUE,"18","4","2012","1"
"6254","1","0","1","2",13.12,15.91,87,11.0014,258,TRUE,"19","4","2012","1"
"6255","1","0","1","2",13.12,16.665,87,8.9981,216,TRUE,"20","4","2012","1"
"6256","1","0","1","2",13.94,17.425,81,7.0015,145,TRUE,"21","4","2012","1"
"6257","1","0","1","2",13.12,17.425,81,0,111,TRUE,"22","4","2012","1"
"6258","1","0","1","1",13.12,16.665,81,6.0032,73,TRUE,"23","4","2012","1"
"6259","1","0","1","2",12.3,16.665,87,0,34,TRUE,"0","5","2012","1"
"6260","1","0","1","2",12.3,16.665,93,0,18,TRUE,"1","5","2012","1"
"6261","1","0","1","2",12.3,15.91,93,7.0015,12,TRUE,"2","5","2012","1"
"6262","1","0","1","2",11.48,14.395,93,7.0015,1,TRUE,"3","5","2012","1"
"6263","1","0","1","2",11.48,13.635,93,12.998,1,TRUE,"4","5","2012","1"
"6264","1","0","1","2",11.48,13.635,93,11.0014,16,TRUE,"5","5","2012","1"
"6265","1","0","1","2",11.48,14.395,96,8.9981,71,TRUE,"6","5","2012","1"
"6266","1","0","1","2",11.48,14.395,93,7.0015,226,TRUE,"7","5","2012","1"
"6267","1","0","1","2",10.66,15.15,100,0,520,TRUE,"8","5","2012","1"
"6268","1","0","1","2",10.66,15.15,100,0,283,TRUE,"9","5","2012","1"
"6269","1","0","1","1",13.94,15.91,71,19.0012,116,TRUE,"10","5","2012","1"
"6270","1","0","1","1",14.76,16.665,62,27.9993,142,TRUE,"11","5","2012","1"
"6271","1","0","1","1",15.58,19.695,46,26.0027,198,TRUE,"12","5","2012","1"
"6272","1","0","1","1",16.4,20.455,43,23.9994,205,TRUE,"13","5","2012","1"
"6273","1","0","1","1",16.4,20.455,37,23.9994,170,TRUE,"14","5","2012","1"
"6274","1","0","1","1",17.22,21.21,35,27.9993,221,TRUE,"15","5","2012","1"
"6275","1","0","1","1",17.22,21.21,32,19.9995,307,TRUE,"16","5","2012","1"
"6276","1","0","1","1",17.22,21.21,32,22.0028,465,TRUE,"17","5","2012","1"
"6277","1","0","1","1",16.4,20.455,35,16.9979,377,TRUE,"18","5","2012","1"
"6278","1","0","1","1",15.58,19.695,37,15.0013,282,TRUE,"19","5","2012","1"
"6279","1","0","1","1",16.4,20.455,35,12.998,171,TRUE,"20","5","2012","1"
"6280","1","0","1","1",15.58,19.695,37,12.998,129,TRUE,"21","5","2012","1"
"6281","1","0","1","1",14.76,17.425,40,15.0013,107,TRUE,"22","5","2012","1"
"6282","1","0","1","1",14.76,17.425,40,12.998,82,TRUE,"23","5","2012","1"
"6283","1","0","0","1",13.94,16.665,42,11.0014,86,TRUE,"0","6","2012","1"
"6284","1","0","0","1",13.12,15.91,49,11.0014,45,TRUE,"1","6","2012","1"
"6285","1","0","0","1",12.3,14.395,61,16.9979,45,TRUE,"2","6","2012","1"
"6286","1","0","0","1",11.48,14.395,65,7.0015,18,TRUE,"3","6","2012","1"
"6287","1","0","0","1",10.66,15.15,70,0,7,TRUE,"4","6","2012","1"
"6288","1","0","0","1",9.84,12.88,70,6.0032,1,TRUE,"5","6","2012","1"
"6289","1","0","0","1",9.84,14.395,70,0,9,TRUE,"6","6","2012","1"
"6290","1","0","0","1",9.84,14.395,70,0,41,TRUE,"7","6","2012","1"
"6291","1","0","0","1",9.02,13.635,87,0,102,TRUE,"8","6","2012","1"
"6292","1","0","0","1",9.02,12.12,80,7.0015,138,TRUE,"9","6","2012","1"
"6293","1","0","0","1",10.66,13.635,81,7.0015,205,TRUE,"10","6","2012","1"
"6294","1","0","0","1",13.12,16.665,57,8.9981,286,TRUE,"11","6","2012","1"
"6295","1","0","0","1",14.76,17.425,43,12.998,369,TRUE,"12","6","2012","1"
"6296","1","0","0","1",16.4,20.455,43,19.0012,384,TRUE,"13","6","2012","1"
"6297","1","0","0","1",18.04,21.97,35,23.9994,427,TRUE,"14","6","2012","1"
"6298","1","0","0","1",17.22,21.21,41,16.9979,499,TRUE,"15","6","2012","1"
"6299","1","0","0","1",18.04,21.97,44,22.0028,404,TRUE,"16","6","2012","1"
"6300","1","0","0","1",19.68,23.485,36,19.0012,364,TRUE,"17","6","2012","1"
"6301","1","0","0","1",18.86,22.725,38,19.9995,246,TRUE,"18","6","2012","1"
"6302","1","0","0","1",18.04,21.97,44,11.0014,188,TRUE,"19","6","2012","1"
"6303","1","0","0","1",18.04,21.97,44,11.0014,148,TRUE,"20","6","2012","1"
"6304","1","0","0","1",18.04,21.97,33,19.9995,114,TRUE,"21","6","2012","1"
"6305","1","0","0","1",16.4,20.455,40,30.0026,118,TRUE,"22","6","2012","1"
"6306","1","0","0","2",14.76,16.665,40,26.0027,74,TRUE,"23","6","2012","1"
"6307","1","0","0","2",13.94,15.15,39,23.9994,74,TRUE,"0","0","2012","1"
"6308","1","0","0","2",13.12,15.15,39,16.9979,72,TRUE,"1","0","2012","1"
"6309","1","0","0","2",12.3,14.395,36,19.0012,48,TRUE,"2","0","2012","1"
"6310","1","0","0","2",12.3,14.395,36,15.0013,15,TRUE,"3","0","2012","1"
"6311","1","0","0","2",11.48,12.88,41,26.0027,3,TRUE,"4","0","2012","1"
"6312","1","0","0","2",10.66,11.365,48,19.9995,2,TRUE,"5","0","2012","1"
"6313","1","0","0","1",9.84,10.605,52,22.0028,5,TRUE,"6","0","2012","1"
"6314","1","0","0","2",9.84,10.605,52,19.0012,14,TRUE,"7","0","2012","1"
"6315","1","0","0","2",9.84,11.365,56,12.998,56,TRUE,"8","0","2012","1"
"6316","1","0","0","2",9.84,11.365,56,16.9979,93,TRUE,"9","0","2012","1"
"6317","1","0","0","2",10.66,12.12,52,16.9979,191,TRUE,"10","0","2012","1"
"6318","1","0","0","2",10.66,11.365,56,22.0028,226,TRUE,"11","0","2012","1"
"6319","1","0","0","2",11.48,13.635,52,16.9979,255,TRUE,"12","0","2012","1"
"6320","1","0","0","1",12.3,15.15,49,11.0014,261,TRUE,"13","0","2012","1"
"6321","1","0","0","2",13.12,15.91,45,12.998,237,TRUE,"14","0","2012","1"
"6322","1","0","0","2",12.3,14.395,49,12.998,253,TRUE,"15","0","2012","1"
"6323","1","0","0","2",13.12,15.15,45,19.0012,212,TRUE,"16","0","2012","1"
"6324","1","0","0","2",12.3,14.395,49,16.9979,157,TRUE,"17","0","2012","1"
"6325","1","0","0","2",12.3,13.635,49,22.0028,167,TRUE,"18","0","2012","1"
"6326","1","0","0","2",12.3,14.395,52,16.9979,119,TRUE,"19","0","2012","1"
"6327","1","0","0","2",12.3,14.395,52,19.0012,103,TRUE,"20","0","2012","1"
"6328","1","0","0","3",10.66,12.88,65,11.0014,36,TRUE,"21","0","2012","1"
"6329","1","0","0","3",9.84,12.88,75,6.0032,55,TRUE,"22","0","2012","1"
"6330","1","0","0","2",9.02,11.365,93,11.0014,35,TRUE,"23","0","2012","1"
"6331","1","0","1","2",17.22,21.21,94,0,11,TRUE,"0","4","2012","2"
"6332","1","0","1","3",18.86,22.725,94,7.0015,12,TRUE,"1","4","2012","2"
"6333","1","0","1","2",18.86,22.725,94,19.0012,6,TRUE,"2","4","2012","2"
"6334","1","0","1","1",18.86,22.725,94,15.0013,3,TRUE,"3","4","2012","2"
"6335","1","0","1","1",19.68,23.485,88,12.998,5,TRUE,"4","4","2012","2"
"6336","1","0","1","1",19.68,23.485,88,11.0014,18,TRUE,"5","4","2012","2"
"6337","1","0","1","2",17.22,21.21,94,0,109,TRUE,"6","4","2012","2"
"6338","1","0","1","2",18.04,21.97,94,8.9981,304,TRUE,"7","4","2012","2"
"6339","1","0","1","1",17.22,21.21,94,8.9981,594,TRUE,"8","4","2012","2"
"6340","1","0","1","1",18.86,22.725,77,16.9979,286,TRUE,"9","4","2012","2"
"6341","1","0","1","1",21.32,25,55,11.0014,133,TRUE,"10","4","2012","2"
"6342","1","0","1","1",22.96,26.515,43,12.998,168,TRUE,"11","4","2012","2"
"6343","1","0","1","1",22.96,26.515,37,15.0013,220,TRUE,"12","4","2012","2"
"6344","1","0","1","1",23.78,27.275,32,16.9979,211,TRUE,"13","4","2012","2"
"6345","1","0","1","1",23.78,27.275,35,15.0013,211,TRUE,"14","4","2012","2"
"6346","1","0","1","1",24.6,31.06,31,16.9979,223,TRUE,"15","4","2012","2"
"6347","1","0","1","1",23.78,27.275,32,19.9995,361,TRUE,"16","4","2012","2"
"6348","1","0","1","1",22.96,26.515,35,19.9995,600,TRUE,"17","4","2012","2"
"6349","1","0","1","1",22.14,25.76,34,23.9994,525,TRUE,"18","4","2012","2"
"6350","1","0","1","1",19.68,23.485,41,22.0028,328,TRUE,"19","4","2012","2"
"6351","1","0","1","1",18.04,21.97,44,27.9993,254,TRUE,"20","4","2012","2"
"6352","1","0","1","1",17.22,21.21,47,31.0009,197,TRUE,"21","4","2012","2"
"6353","1","0","1","1",15.58,19.695,50,16.9979,126,TRUE,"22","4","2012","2"
"6354","1","0","1","1",14.76,17.425,50,15.0013,85,TRUE,"23","4","2012","2"
"6355","1","0","1","1",13.94,16.665,53,11.0014,46,TRUE,"0","5","2012","2"
"6356","1","0","1","1",13.94,15.91,49,15.0013,20,TRUE,"1","5","2012","2"
"6357","1","0","1","1",13.94,15.91,53,19.0012,6,TRUE,"2","5","2012","2"
"6358","1","0","1","1",13.12,15.91,57,12.998,3,TRUE,"3","5","2012","2"
"6359","1","0","1","1",13.12,17.425,61,0,2,TRUE,"4","5","2012","2"
"6360","1","0","1","1",12.3,16.665,70,0,24,TRUE,"5","5","2012","2"
"6361","1","0","1","1",12.3,16.665,70,0,92,TRUE,"6","5","2012","2"
"6362","1","0","1","1",12.3,16.665,70,0,262,TRUE,"7","5","2012","2"
"6363","1","0","1","1",11.48,15.15,75,6.0032,549,TRUE,"8","5","2012","2"
"6364","1","0","1","1",12.3,16.665,81,0,314,TRUE,"9","5","2012","2"
"6365","1","0","1","1",14.76,17.425,50,11.0014,132,TRUE,"10","5","2012","2"
"6366","1","0","1","1",15.58,19.695,46,12.998,194,TRUE,"11","5","2012","2"
"6367","1","0","1","1",16.4,20.455,43,11.0014,234,TRUE,"12","5","2012","2"
"6368","1","0","1","1",17.22,21.21,44,15.0013,222,TRUE,"13","5","2012","2"
"6369","1","0","1","2",18.04,21.97,44,19.0012,205,TRUE,"14","5","2012","2"
"6370","1","0","1","2",17.22,21.21,50,19.9995,78,TRUE,"15","5","2012","2"
"6371","1","0","1","3",16.4,20.455,58,19.9995,50,TRUE,"16","5","2012","2"
"6372","1","0","1","3",14.76,17.425,81,15.0013,128,TRUE,"17","5","2012","2"
"6373","1","0","1","3",14.76,17.425,87,12.998,160,TRUE,"18","5","2012","2"
"6374","1","0","1","3",14.76,17.425,87,12.998,174,TRUE,"19","5","2012","2"
"6375","1","0","1","2",14.76,17.425,87,12.998,100,TRUE,"20","5","2012","2"
"6376","1","0","1","3",14.76,18.18,87,6.0032,101,TRUE,"21","5","2012","2"
"6377","1","0","1","2",14.76,18.94,87,0,75,TRUE,"22","5","2012","2"
"6378","1","0","1","2",14.76,18.94,87,0,23,TRUE,"23","5","2012","2"
"6379","1","0","0","3",14.76,18.18,93,6.0032,22,TRUE,"0","6","2012","2"
"6380","1","0","0","3",14.76,18.94,93,0,44,TRUE,"1","6","2012","2"
"6381","1","0","0","3",14.76,18.18,93,6.0032,38,TRUE,"2","6","2012","2"
"6382","1","0","0","2",14.76,17.425,93,11.0014,21,TRUE,"3","6","2012","2"
"6383","1","0","0","2",14.76,17.425,93,12.998,2,TRUE,"4","6","2012","2"
"6384","1","0","0","2",14.76,18.18,93,6.0032,2,TRUE,"5","6","2012","2"
"6385","1","0","0","2",14.76,18.18,93,6.0032,7,TRUE,"6","6","2012","2"
"6386","1","0","0","2",14.76,17.425,93,8.9981,16,TRUE,"7","6","2012","2"
"6387","1","0","0","3",14.76,18.94,93,0,48,TRUE,"8","6","2012","2"
"6388","1","0","0","3",15.58,19.695,87,6.0032,94,TRUE,"9","6","2012","2"
"6389","1","0","0","2",16.4,20.455,87,0,168,TRUE,"10","6","2012","2"
"6390","1","0","0","2",16.4,20.455,87,6.0032,214,TRUE,"11","6","2012","2"
"6391","1","0","0","2",17.22,21.21,67,16.9979,299,TRUE,"12","6","2012","2"
"6392","1","0","0","1",18.04,21.97,51,19.0012,339,TRUE,"13","6","2012","2"
"6393","1","0","0","2",18.86,22.725,44,23.9994,430,TRUE,"14","6","2012","2"
"6394","1","0","0","1",19.68,23.485,29,19.9995,399,TRUE,"15","6","2012","2"
"6395","1","0","0","1",20.5,24.24,27,19.9995,467,TRUE,"16","6","2012","2"
"6396","1","0","0","1",20.5,24.24,23,22.0028,385,TRUE,"17","6","2012","2"
"6397","1","0","0","1",20.5,24.24,25,16.9979,303,TRUE,"18","6","2012","2"
"6398","1","0","0","1",18.86,22.725,33,11.0014,225,TRUE,"19","6","2012","2"
"6399","1","0","0","1",18.04,21.97,30,8.9981,149,TRUE,"20","6","2012","2"
"6400","1","0","0","1",18.86,22.725,19,22.0028,154,TRUE,"21","6","2012","2"
"6401","1","0","0","1",18.04,21.97,21,8.9981,134,TRUE,"22","6","2012","2"
"6402","1","0","0","1",17.22,21.21,24,0,106,TRUE,"23","6","2012","2"
"6403","1","0","0","2",16.4,20.455,30,23.9994,72,TRUE,"0","0","2012","2"
"6404","1","0","0","2",15.58,19.695,34,12.998,76,TRUE,"1","0","2012","2"
"6405","1","0","0","2",14.76,17.425,40,11.0014,80,TRUE,"2","0","2012","2"
"6406","1","0","0","2",14.76,17.425,43,8.9981,26,TRUE,"3","0","2012","2"
"6407","1","0","0","2",13.94,16.665,46,12.998,14,TRUE,"4","0","2012","2"
"6408","1","0","0","2",13.94,15.91,46,15.0013,5,TRUE,"5","0","2012","2"
"6409","1","0","0","2",12.3,13.635,52,19.9995,5,TRUE,"6","0","2012","2"
"6410","1","0","0","2",12.3,13.635,52,19.9995,23,TRUE,"7","0","2012","2"
"6411","1","0","0","1",12.3,13.635,52,22.0028,66,TRUE,"8","0","2012","2"
"6412","1","0","0","1",12.3,13.635,49,30.0026,118,TRUE,"9","0","2012","2"
"6413","1","0","0","1",12.3,13.635,49,22.0028,192,TRUE,"10","0","2012","2"
"6414","1","0","0","1",13.12,14.395,45,26.0027,256,TRUE,"11","0","2012","2"
"6415","1","0","0","1",13.94,15.15,42,23.9994,327,TRUE,"12","0","2012","2"
"6416","1","0","0","1",14.76,16.665,37,23.9994,364,TRUE,"13","0","2012","2"
"6417","1","0","0","1",14.76,16.665,34,23.9994,332,TRUE,"14","0","2012","2"
"6418","1","0","0","1",14.76,15.91,32,35.0008,334,TRUE,"15","0","2012","2"
"6419","1","0","0","1",14.76,15.91,29,32.9975,299,TRUE,"16","0","2012","2"
"6420","1","0","0","1",13.94,14.395,31,36.9974,263,TRUE,"17","0","2012","2"
"6421","1","0","0","1",13.12,13.635,33,40.9973,184,TRUE,"18","0","2012","2"
"6422","1","0","0","1",12.3,12.88,36,32.9975,132,TRUE,"19","0","2012","2"
"6423","1","0","0","1",11.48,13.635,38,16.9979,88,TRUE,"20","0","2012","2"
"6424","1","0","0","1",11.48,13.635,36,15.0013,79,TRUE,"21","0","2012","2"
"6425","1","0","0","1",10.66,12.12,41,16.9979,62,TRUE,"22","0","2012","2"
"6426","1","0","0","1",10.66,12.88,41,12.998,26,TRUE,"23","0","2012","2"
"6427","1","0","1","1",9.84,11.365,44,12.998,17,TRUE,"0","1","2012","2"
"6428","1","0","1","1",9.84,12.12,48,8.9981,6,TRUE,"1","1","2012","2"
"6429","1","0","1","1",9.84,12.12,48,8.9981,4,TRUE,"2","1","2012","2"
"6430","1","0","1","1",9.02,11.365,51,11.0014,1,TRUE,"3","1","2012","2"
"6431","1","0","1","1",8.2,11.365,55,6.0032,1,TRUE,"4","1","2012","2"
"6432","1","0","1","1",8.2,11.365,55,6.0032,18,TRUE,"5","1","2012","2"
"6433","1","0","1","1",7.38,9.85,59,8.9981,91,TRUE,"6","1","2012","2"
"6434","1","0","1","1",7.38,9.85,59,8.9981,260,TRUE,"7","1","2012","2"
"6435","1","0","1","1",8.2,11.365,59,7.0015,428,TRUE,"8","1","2012","2"
"6436","1","0","1","2",9.02,12.88,60,6.0032,197,TRUE,"9","1","2012","2"
"6437","1","0","1","2",9.84,12.88,60,0,86,TRUE,"10","1","2012","2"
"6438","1","0","1","2",10.66,13.635,56,8.9981,103,TRUE,"11","1","2012","2"
"6439","1","0","1","2",10.66,15.15,52,0,137,TRUE,"12","1","2012","2"
"6440","1","0","1","2",10.66,12.88,55,19.9995,120,TRUE,"13","1","2012","2"
"6441","1","0","1","2",11.48,12.88,57,23.9994,128,TRUE,"14","1","2012","2"
"6442","1","0","1","2",12.3,14.395,53,12.998,130,TRUE,"15","1","2012","2"
"6443","1","0","1","1",12.3,13.635,45,19.9995,210,TRUE,"16","1","2012","2"
"6444","1","0","1","3",12.3,13.635,45,19.9995,387,TRUE,"17","1","2012","2"
"6445","1","0","1","3",11.48,11.365,55,43.9989,375,TRUE,"18","1","2012","2"
"6446","1","0","1","1",10.66,12.88,53,15.0013,226,TRUE,"19","1","2012","2"
"6447","1","0","1","1",10.66,11.365,37,31.0009,179,TRUE,"20","1","2012","2"
"6448","1","0","1","1",10.66,11.365,37,26.0027,120,TRUE,"21","1","2012","2"
"6449","1","0","1","1",9.84,10.605,35,22.0028,78,TRUE,"22","1","2012","2"
"6450","1","0","1","1",9.02,9.09,37,39.0007,31,TRUE,"23","1","2012","2"
"6451","1","0","1","1",9.02,10.605,37,19.9995,8,TRUE,"0","2","2012","2"
"6452","1","0","1","1",8.2,9.85,44,16.9979,6,TRUE,"1","2","2012","2"
"6453","1","0","1","1",8.2,9.85,44,15.0013,4,TRUE,"2","2","2012","2"
"6454","1","0","1","1",7.38,8.335,51,19.0012,1,TRUE,"3","2","2012","2"
"6455","1","0","1","1",7.38,8.335,51,19.9995,3,TRUE,"4","2","2012","2"
"6456","1","0","1","1",7.38,9.09,51,15.0013,25,TRUE,"5","2","2012","2"
"6457","1","0","1","1",7.38,10.605,51,7.0015,102,TRUE,"6","2","2012","2"
"6458","1","0","1","1",6.56,9.09,55,8.9981,275,TRUE,"7","2","2012","2"
"6459","1","0","1","1",6.56,9.09,59,7.0015,501,TRUE,"8","2","2012","2"
"6460","1","0","1","1",9.02,13.635,47,0,233,TRUE,"9","2","2012","2"
"6461","1","0","1","1",9.84,12.88,44,0,129,TRUE,"10","2","2012","2"
"6462","1","0","1","1",10.66,12.88,41,11.0014,130,TRUE,"11","2","2012","2"
"6463","1","0","1","1",10.66,13.635,41,7.0015,138,TRUE,"12","2","2012","2"
"6464","1","0","1","1",12.3,15.15,39,8.9981,164,TRUE,"13","2","2012","2"
"6465","1","0","1","1",13.12,15.15,36,15.0013,136,TRUE,"14","2","2012","2"
"6466","1","0","1","1",13.94,15.15,36,19.9995,166,TRUE,"15","2","2012","2"
"6467","1","0","1","1",14.76,16.665,32,19.0012,250,TRUE,"16","2","2012","2"
"6468","1","0","1","1",14.76,16.665,34,19.0012,446,TRUE,"17","2","2012","2"
"6469","1","0","1","1",13.94,15.15,42,22.0028,457,TRUE,"18","2","2012","2"
"6470","1","0","1","1",13.94,15.15,46,19.9995,287,TRUE,"19","2","2012","2"
"6471","1","0","1","1",13.12,15.91,49,12.998,187,TRUE,"20","2","2012","2"
"6472","1","0","1","1",13.12,15.91,49,12.998,148,TRUE,"21","2","2012","2"
"6473","1","0","1","1",11.48,13.635,56,11.0014,106,TRUE,"22","2","2012","2"
"6474","1","0","1","1",11.48,13.635,61,15.0013,54,TRUE,"23","2","2012","2"
"6475","1","0","1","1",11.48,12.88,65,19.0012,15,TRUE,"0","3","2012","2"
"6476","1","0","1","1",12.3,13.635,61,19.9995,5,TRUE,"1","3","2012","2"
"6477","1","0","1","1",12.3,14.395,56,19.0012,4,TRUE,"2","3","2012","2"
"6478","1","0","1","1",12.3,13.635,56,23.9994,3,TRUE,"3","3","2012","2"
"6479","1","0","1","1",11.48,12.88,61,22.0028,3,TRUE,"4","3","2012","2"
"6480","1","0","1","1",11.48,12.88,56,19.9995,18,TRUE,"5","3","2012","2"
"6481","1","0","1","1",11.48,12.88,61,26.0027,108,TRUE,"6","3","2012","2"
"6482","1","0","1","1",10.66,11.365,65,26.0027,344,TRUE,"7","3","2012","2"
"6483","1","0","1","1",11.48,12.88,61,19.9995,566,TRUE,"8","3","2012","2"
"6484","1","0","1","1",12.3,13.635,61,22.0028,264,TRUE,"9","3","2012","2"
"6485","1","0","1","1",14.76,16.665,50,19.9995,147,TRUE,"10","3","2012","2"
"6486","1","0","1","1",17.22,21.21,38,19.9995,161,TRUE,"11","3","2012","2"
"6487","1","0","1","1",18.04,21.97,38,26.0027,215,TRUE,"12","3","2012","2"
"6488","1","0","1","1",20.5,24.24,34,27.9993,205,TRUE,"13","3","2012","2"
"6489","1","0","1","1",21.32,25,36,22.0028,175,TRUE,"14","3","2012","2"
"6490","1","0","1","1",22.14,25.76,37,30.0026,209,TRUE,"15","3","2012","2"
"6491","1","0","1","1",22.96,26.515,37,27.9993,288,TRUE,"16","3","2012","2"
"6492","1","0","1","1",22.96,26.515,43,32.9975,612,TRUE,"17","3","2012","2"
"6493","1","0","1","1",22.96,26.515,40,31.0009,544,TRUE,"18","3","2012","2"
"6494","1","0","1","1",22.14,25.76,42,23.9994,361,TRUE,"19","3","2012","2"
"6495","1","0","1","1",20.5,24.24,51,16.9979,260,TRUE,"20","3","2012","2"
"6496","1","0","1","1",18.04,21.97,62,16.9979,188,TRUE,"21","3","2012","2"
"6497","1","0","1","1",18.86,22.725,59,19.9995,159,TRUE,"22","3","2012","2"
"6498","1","0","1","1",18.04,21.97,62,22.0028,62,TRUE,"23","3","2012","2"
"6499","1","0","1","1",18.04,21.97,62,22.0028,46,TRUE,"0","4","2012","2"
"6500","1","0","1","1",18.86,22.725,63,22.0028,21,TRUE,"1","4","2012","2"
"6501","1","0","1","1",18.86,22.725,63,26.0027,11,TRUE,"2","4","2012","2"
"6502","1","0","1","1",18.86,22.725,63,26.0027,3,TRUE,"3","4","2012","2"
"6503","1","0","1","1",18.04,21.97,72,19.0012,2,TRUE,"4","4","2012","2"
"6504","1","0","1","1",17.22,21.21,77,15.0013,29,TRUE,"5","4","2012","2"
"6505","1","0","1","1",17.22,21.21,77,16.9979,109,TRUE,"6","4","2012","2"
"6506","1","0","1","1",17.22,21.21,77,23.9994,334,TRUE,"7","4","2012","2"
"6507","1","0","1","1",18.04,21.97,77,26.0027,585,TRUE,"8","4","2012","2"
"6508","1","0","1","1",18.86,22.725,72,31.0009,301,TRUE,"9","4","2012","2"
"6509","1","0","1","1",20.5,24.24,68,31.0009,138,TRUE,"10","4","2012","2"
"6510","1","0","1","2",22.14,25.76,60,31.0009,204,TRUE,"11","4","2012","2"
"6511","1","0","1","2",22.96,26.515,60,30.0026,251,TRUE,"12","4","2012","2"
"6512","1","0","1","2",24.6,31.06,49,43.0006,233,TRUE,"13","4","2012","2"
"6513","1","0","1","2",25.42,31.06,43,43.0006,203,TRUE,"14","4","2012","2"
"6514","1","0","1","1",26.24,31.06,38,46.0022,185,TRUE,"15","4","2012","2"
"6515","1","0","1","2",25.42,31.06,41,43.0006,342,TRUE,"16","4","2012","2"
"6516","1","0","1","1",25.42,31.06,38,43.9989,597,TRUE,"17","4","2012","2"
"6517","1","0","1","2",25.42,31.06,38,36.9974,590,TRUE,"18","4","2012","2"
"6518","1","0","1","2",24.6,31.06,40,30.0026,416,TRUE,"19","4","2012","2"
"6519","1","0","1","2",24.6,31.06,43,26.0027,302,TRUE,"20","4","2012","2"
"6520","1","0","1","1",24.6,31.06,43,26.0027,233,TRUE,"21","4","2012","2"
"6521","1","0","1","1",22.96,26.515,49,22.0028,153,TRUE,"22","4","2012","2"
"6522","1","0","1","2",22.96,26.515,49,30.0026,94,TRUE,"23","4","2012","2"
"6523","1","0","1","2",23.78,27.275,49,31.0009,54,TRUE,"0","5","2012","2"
"6524","1","0","1","3",22.96,26.515,52,32.9975,26,TRUE,"1","5","2012","2"
"6525","1","0","1","3",19.68,23.485,77,27.9993,11,TRUE,"2","5","2012","2"
"6526","1","0","1","1",18.86,22.725,77,35.0008,7,TRUE,"3","5","2012","2"
"6527","1","0","1","3",16.4,20.455,66,19.0012,1,TRUE,"4","5","2012","2"
"6528","1","0","1","3",16.4,20.455,66,19.0012,29,TRUE,"5","5","2012","2"
"6529","1","0","1","2",16.4,20.455,50,23.9994,85,TRUE,"6","5","2012","2"
"6530","1","0","1","2",15.58,19.695,40,19.9995,268,TRUE,"7","5","2012","2"
"6531","1","0","1","2",13.94,14.395,42,35.0008,501,TRUE,"8","5","2012","2"
"6532","1","0","1","2",13.94,14.395,42,35.0008,284,TRUE,"9","5","2012","2"
"6533","1","0","1","2",13.94,14.395,36,32.9975,159,TRUE,"10","5","2012","2"
"6534","1","0","1","2",14.76,16.665,34,23.9994,187,TRUE,"11","5","2012","2"
"6535","1","0","1","1",14.76,16.665,34,27.9993,201,TRUE,"12","5","2012","2"
"6536","1","0","1","2",15.58,19.695,29,26.0027,224,TRUE,"13","5","2012","2"
"6537","1","0","1","1",17.22,21.21,28,31.0009,178,TRUE,"14","5","2012","2"
"6538","1","0","1","1",18.86,22.725,24,16.9979,238,TRUE,"15","5","2012","2"
"6539","1","0","1","1",19.68,23.485,23,27.9993,343,TRUE,"16","5","2012","2"
"6540","1","0","1","1",18.86,22.725,24,26.0027,566,TRUE,"17","5","2012","2"
"6541","1","0","1","1",18.04,21.97,26,35.0008,470,TRUE,"18","5","2012","2"
"6542","1","0","1","1",17.22,21.21,28,40.9973,244,TRUE,"19","5","2012","2"
"6543","1","0","1","1",15.58,19.695,32,23.9994,159,TRUE,"20","5","2012","2"
"6544","1","0","1","1",14.76,16.665,34,22.0028,141,TRUE,"21","5","2012","2"
"6545","1","0","1","1",13.94,14.395,31,32.9975,107,TRUE,"22","5","2012","2"
"6546","1","0","1","1",13.12,15.15,33,19.9995,86,TRUE,"23","5","2012","2"
